"PROPNUM","P_DATE","OIL","GAS","WATER","DAYSON"
"B4KL32M9W6","1996-08-31 00:00:00",66,,943,
"B4KL32M9W6","1996-09-30 00:00:00",65,,929,
"B4KL32M9W6","1996-10-31 00:00:00",108,,1543,
"B4KL32M9W6","1996-11-30 00:00:00",54,,771,
"B4KL32M9W6","1996-12-31 00:00:00",122,,1743,
"B4KL32M9W6","1997-01-31 00:00:00",89,,1271,
"B4KL32M9W6","1997-02-28 00:00:00",92,,1314,
"B4KL32M9W6","1997-03-31 00:00:00",94,,1343,
"B4KL32M9W6","1997-04-30 00:00:00",84,,1200,
"B4KL32M9W6","1997-05-31 00:00:00",90,,1286,
"B4KL32M9W6","1997-06-30 00:00:00",80,,1143,
"B4KL32M9W6","1997-07-31 00:00:00",48,,686,
"B4KL32M9W6","1997-08-31 00:00:00",95,,1357,
"B4KL32M9W6","1997-09-30 00:00:00",73,,1043,
"B4KL32M9W6","1997-10-31 00:00:00",91,,1300,
"B4KL32M9W6","1997-11-30 00:00:00",89,,1271,
"B4KL32M9W6","1997-12-31 00:00:00",19,,271,
"B4KL32M9W6","1998-01-31 00:00:00",61,,871,
"B4KL32M9W6","1998-02-28 00:00:00",123,,1757,
"B4KL32M9W6","1998-03-31 00:00:00",92,,1314,
"B4KL32M9W6","1998-04-30 00:00:00",70,,1000,
"B4KL32M9W6","1998-05-31 00:00:00",64,,914,
"B4KL32M9W6","1998-06-30 00:00:00",92,,1314,
"B4KL32M9W6","1998-07-31 00:00:00",84,,1200,
"B4KL32M9W6","1998-08-31 00:00:00",93,,1329,
"B4KL32M9W6","1998-09-30 00:00:00",71,,1014,
"B4KL32M9W6","1998-10-31 00:00:00",98,,1400,
"B4KL32M9W6","1998-11-30 00:00:00",61,,871,
"B4KL32M9W6","1998-12-31 00:00:00",66,,943,
"B4KL32M9W6","1999-01-31 00:00:00",86,,1229,
"B4KL32M9W6","1999-02-28 00:00:00",66,,943,
"B4KL32M9W6","1999-03-31 00:00:00",65,,929,
"B4KL32M9W6","1999-04-30 00:00:00",81,,1157,
"B4KL32M9W6","1999-05-31 00:00:00",53,,757,
"B4KL32M9W6","1999-06-30 00:00:00",114,,1629,
"B4KL32M9W6","1999-07-31 00:00:00",93,,1329,
"B4KL32M9W6","1999-08-31 00:00:00",44,,629,
"B4KL32M9W6","1999-09-30 00:00:00",72,,1029,
"B4KL32M9W6","1999-10-31 00:00:00",42,,600,
"B4KL32M9W6","1999-11-30 00:00:00",61,,871,
"B4KL32M9W6","1999-12-31 00:00:00",53,,757,
"B4KL32M9W6","2000-01-31 00:00:00",52,,743,
"B4KL32M9W6","2000-02-29 00:00:00",41,,586,
"B4KL32M9W6","2000-03-31 00:00:00",52,,743,
"B4KL32M9W6","2000-04-30 00:00:00",52,,743,
"B4KL32M9W6","2000-05-31 00:00:00",20,,286,
"B4KL32M9W6","2000-06-30 00:00:00",32,,457,
"B4KL32M9W6","2000-07-31 00:00:00",29,,414,
"B4KL32M9W6","2000-08-31 00:00:00",21,,300,
"B4KL32M9W6","2000-09-30 00:00:00",10,,143,
"B4KL32M9W6","2000-10-31 00:00:00",47,,671,
"B4KL32M9W6","2000-11-30 00:00:00",28,,400,
"B4KL32M9W6","2000-12-31 00:00:00",64,,914,
"B4KL32M9W6","2001-01-31 00:00:00",26,,371,
"B4KL32M9W6","2001-02-28 00:00:00",32,,457,
"B4KL32M9W6","2001-03-31 00:00:00",11,,157,
"B4KL32M9W6","2001-04-30 00:00:00",23,,329,
"B4KL32M9W6","2001-05-31 00:00:00",44,,629,
"B4KL32M9W6","2001-06-30 00:00:00",29,,414,
"B4KL32M9W6","2001-07-31 00:00:00",46,,657,
"B4KL32M9W6","2001-08-31 00:00:00",45,,643,
"B4KL32M9W6","2001-09-30 00:00:00",36,,514,
"B4KL32M9W6","2001-10-31 00:00:00",30,,429,
"B4KL32M9W6","2001-11-30 00:00:00",4,,57,
"B4KL32M9W6","2001-12-31 00:00:00",39,,557,
"B4KL32M9W6","2002-01-31 00:00:00",87,,1243,
"B4KL32M9W6","2002-02-28 00:00:00",30,,429,
"B4KL32M9W6","2002-03-31 00:00:00",48,,686,
"B4KL32M9W6","2002-04-30 00:00:00",25,,357,
"B4KL32M9W6","2002-05-31 00:00:00",34,,486,
"B4KL32M9W6","2002-06-30 00:00:00",34,,486,
"B4KL32M9W6","2002-07-31 00:00:00",23,,329,
"B4KL32M9W6","2002-08-31 00:00:00",35,,500,
"B4KL32M9W6","2002-09-30 00:00:00",15,,214,
"B4KL32M9W6","2002-10-31 00:00:00",45,,643,
"B4KL32M9W6","2002-11-30 00:00:00",10,,143,
"B4KL32M9W6","2002-12-31 00:00:00",12,,171,
"B4KL32M9W6","2003-01-31 00:00:00",11,,157,
"B4KL32M9W6","2003-02-28 00:00:00",53,,757,
"B4KL32M9W6","2003-03-31 00:00:00",59,,843,
"B4KL32M9W6","2003-04-30 00:00:00",34,,486,
"B4KL33U8J5","1993-01-31 00:00:00",0,0,,
"B4KL33U8J5","1993-02-28 00:00:00",0,0,,
"B4KL33U8J5","1993-03-31 00:00:00",0,0,,
"B4KL33U8J5","1993-04-30 00:00:00",0,0,,
"B4KL33U8J5","1993-05-31 00:00:00",0,0,,
"B4KL33U8J5","1993-06-30 00:00:00",0,0,,
"B4KL33U8J5","1993-07-31 00:00:00",13820,23860,,
"B4KL33U8J5","1993-08-31 00:00:00",23542,41982,,
"B4KL33U8J5","1993-09-30 00:00:00",11907,50035,,
"B4KL33U8J5","1993-10-31 00:00:00",8712,38690,,
"B4KL33U8J5","1993-11-30 00:00:00",6171,20792,,
"B4KL33U8J5","1993-12-31 00:00:00",5578,15745,,
"B4KL33U8J5","1994-01-31 00:00:00",4928,11776,,
"B4KL33U8J5","1994-02-28 00:00:00",2623,6084,,
"B4KL33U8J5","1994-03-31 00:00:00",3727,6293,,
"B4KL33U8J5","1994-04-30 00:00:00",4503,12225,,
"B4KL33U8J5","1994-05-31 00:00:00",3095,8398,,
"B4KL33U8J5","1994-06-30 00:00:00",2891,7983,,
"B4KL33U8J5","1994-07-31 00:00:00",2114,6169,,
"B4KL33U8J5","1994-08-31 00:00:00",2546,6161,,
"B4KL33U8J5","1994-09-30 00:00:00",2460,6969,,
"B4KL33U8J5","1994-10-31 00:00:00",2558,7342,,
"B4KL33U8J5","1994-11-30 00:00:00",2566,7335,,
"B4KL33U8J5","1994-12-31 00:00:00",3745,10964,,
"B4KL33U8J5","1995-01-31 00:00:00",2506,9545,,
"B4KL33U8J5","1995-02-28 00:00:00",2182,8387,,
"B4KL33U8J5","1995-03-31 00:00:00",2374,9526,,
"B4KL33U8J5","1995-04-30 00:00:00",1822,8114,,
"B4KL33U8J5","1995-05-31 00:00:00",2126,9286,,
"B4KL33U8J5","1995-06-30 00:00:00",1874,9042,,
"B4KL33U8J5","1995-07-31 00:00:00",2108,10201,,
"B4KL33U8J5","1995-08-31 00:00:00",1856,10115,,
"B4KL33U8J5","1995-09-30 00:00:00",1658,9523,,
"B4KL33U8J5","1995-10-31 00:00:00",1609,8938,,
"B4KL33U8J5","1995-11-30 00:00:00",1540,8893,,
"B4KL33U8J5","1995-12-31 00:00:00",1604,7417,,
"B4KL33U8J5","1996-01-31 00:00:00",1332,7420,,
"B4KL33U8J5","1996-02-29 00:00:00",1597,8041,,
"B4KL33U8J5","1996-03-31 00:00:00",1292,7778,,
"B4KL33U8J5","1996-04-30 00:00:00",1204,6815,,
"B4KL33U8J5","1996-05-31 00:00:00",1169,7307,,
"B4KL33U8J5","1996-06-30 00:00:00",1057,6679,,
"B4KL33U8J5","1996-07-31 00:00:00",819,6412,,
"B4KL33U8J5","1996-08-31 00:00:00",1071,6126,,
"B4KL33U8J5","1996-09-30 00:00:00",710,4818,,
"B4KL33U8J5","1996-10-31 00:00:00",940,4705,,
"B4KL33U8J5","1996-11-30 00:00:00",837,3975,,
"B4KL33U8J5","1996-12-31 00:00:00",823,3927,,
"B4KL33U8J5","1997-01-31 00:00:00",997,3502,,
"B4KL33U8J5","1997-02-28 00:00:00",559,2756,,
"B4KL33U8J5","1997-03-31 00:00:00",533,3095,,
"B4KL33U8J5","1997-04-30 00:00:00",803,3948,,
"B4KL33U8J5","1997-05-31 00:00:00",733,4279,,
"B4KL33U8J5","1997-06-30 00:00:00",638,3639,,
"B4KL33U8J5","1997-07-31 00:00:00",604,3463,,
"B4KL33U8J5","1997-08-31 00:00:00",755,3445,,
"B4KL33U8J5","1997-09-30 00:00:00",290,2800,,
"B4KL33U8J5","1997-10-31 00:00:00",516,3299,,
"B4KL33U8J5","1997-11-30 00:00:00",446,2752,,
"B4KL33U8J5","1997-12-31 00:00:00",655,2881,,
"B4KL33U8J5","1998-01-31 00:00:00",600,2779,,
"B4KL33U8J5","1998-02-28 00:00:00",558,2481,,
"B4KL33U8J5","1998-03-31 00:00:00",518,2533,,
"B4KL33U8J5","1998-04-30 00:00:00",597,2384,,
"B4KL33U8J5","1998-05-31 00:00:00",463,2897,,
"B4KL33U8J5","1998-06-30 00:00:00",414,2472,,
"B4KL33U8J5","1998-07-31 00:00:00",478,2447,,
"B4KL33U8J5","1998-08-31 00:00:00",516,2399,,
"B4KL33U8J5","1998-09-30 00:00:00",395,2176,,
"B4KL33U8J5","1998-10-31 00:00:00",361,2068,,
"B4KL33U8J5","1998-11-30 00:00:00",386,1908,,
"B4KL33U8J5","1998-12-31 00:00:00",182,1447,,
"B4KL33U8J5","1999-01-31 00:00:00",1021,2697,,
"B4KL33U8J5","1999-02-28 00:00:00",248,1718,,
"B4KL33U8J5","1999-03-31 00:00:00",532,2251,,
"B4KL33U8J5","1999-04-30 00:00:00",792,2488,,
"B4KL33U8J5","1999-05-31 00:00:00",427,2253,,
"B4KL33U8J5","1999-06-30 00:00:00",451,1890,,
"B4KL33U8J5","1999-07-31 00:00:00",266,2055,,
"B4KL33U8J5","1999-08-31 00:00:00",454,1820,,
"B4KL33U8J5","1999-09-30 00:00:00",649,2114,,
"B4KL33U8J5","1999-10-31 00:00:00",338,2000,,
"B4KL33U8J5","1999-11-30 00:00:00",253,1676,,
"B4KL33U8J5","1999-12-31 00:00:00",722,1753,,
"B4KL33U8J5","2000-01-31 00:00:00",421,1662,,
"B4KL33U8J5","2000-02-29 00:00:00",112,477,,
"B4KL33U8J5","2000-03-31 00:00:00",166,473,,
"B4KL33U8J5","2000-04-30 00:00:00",131,473,,
"B4KL33U8J5","2000-05-31 00:00:00",110,420,,
"B4KL33U8J5","2000-06-30 00:00:00",92,431,,
"B4KL33U8J5","2000-07-31 00:00:00",1014,3223,,
"B4KL33U8J5","2000-08-31 00:00:00",415,3265,,
"B4KL33U8J5","2000-09-30 00:00:00",1715,7432,,
"B4KL33U8J5","2000-10-31 00:00:00",578,5293,,
"B4KL33U8J5","2000-11-30 00:00:00",505,4067,,
"B4KL33U8J5","2000-12-31 00:00:00",525,3333,,
"B4KL33U8J5","2001-01-31 00:00:00",436,3059,,
"B4KL33U8J5","2001-02-28 00:00:00",450,2635,,
"B4KL33U8J5","2001-03-31 00:00:00",464,2872,,
"B4KL33U8J5","2001-04-30 00:00:00",429,2629,,
"B4KL33U8J5","2001-05-31 00:00:00",458,2672,,
"B4KL33U8J5","2001-06-30 00:00:00",395,2540,,
"B4KL33U8J5","2001-07-31 00:00:00",307,2369,,
"B4KL33U8J5","2001-08-31 00:00:00",256,1755,,
"B4KL33U8J5","2001-09-30 00:00:00",519,2075,,
"B4KL33U8J5","2001-10-31 00:00:00",378,2048,,
"B4KL33U8J5","2001-11-30 00:00:00",355,1900,,
"B4KL33U8J5","2001-12-31 00:00:00",377,1694,,
"B4KL33U8J5","2002-01-31 00:00:00",508,1482,,
"B4KL33U8J5","2002-02-28 00:00:00",375,1661,,
"B4KL33U8J5","2002-03-31 00:00:00",290,1612,,
"B4KL33U8J5","2002-04-30 00:00:00",397,1923,,
"B4KL33U8J5","2002-05-31 00:00:00",257,1811,,
"B4KL33U8J5","2002-06-30 00:00:00",196,1427,,
"B4KL33U8J5","2002-07-31 00:00:00",384,1981,,
"B4KL33U8J5","2002-08-31 00:00:00",314,1905,,
"B4KL33U8J5","2002-09-30 00:00:00",250,1697,,
"B4KL33U8J5","2002-10-31 00:00:00",340,1695,,
"B4KL33U8J5","2002-11-30 00:00:00",342,1664,,
"B4KL33U8J5","2002-12-31 00:00:00",298,1027,,
"B4KL33U8J5","2003-01-31 00:00:00",261,1211,,
"B4KL33U8J5","2003-02-28 00:00:00",418,1201,,
"B4KL33U8J5","2003-03-31 00:00:00",361,1225,,
"B4KL33U8J5","2003-04-30 00:00:00",235,1552,,
"B4KL348AX2","1981-01-31 00:00:00",0,0,0,
"B4KL348AX2","1981-02-28 00:00:00",0,0,0,
"B4KL348AX2","1981-03-31 00:00:00",0,0,0,
"B4KL348AX2","1981-04-30 00:00:00",0,0,0,
"B4KL348AX2","1981-05-31 00:00:00",0,0,0,
"B4KL348AX2","1981-06-30 00:00:00",0,0,0,
"B4KL348AX2","1981-07-31 00:00:00",0,0,0,
"B4KL348AX2","1981-08-31 00:00:00",0,0,0,
"B4KL348AX2","1981-09-30 00:00:00",181,2525,1,
"B4KL348AX2","1981-10-31 00:00:00",4077,83450,87,
"B4KL348AX2","1981-11-30 00:00:00",5397,126587,192,
"B4KL348AX2","1981-12-31 00:00:00",6440,138938,275,
"B4KL348AX2","1982-01-31 00:00:00",7405,162309,519,
"B4KL348AX2","1982-02-28 00:00:00",5152,109835,357,
"B4KL348AX2","1982-03-31 00:00:00",4378,101965,331,
"B4KL348AX2","1982-04-30 00:00:00",4810,100910,328,
"B4KL348AX2","1982-05-31 00:00:00",3819,82893,269,
"B4KL348AX2","1982-06-30 00:00:00",3011,64118,208,
"B4KL348AX2","1982-07-31 00:00:00",4504,94881,341,
"B4KL348AX2","1982-08-31 00:00:00",4158,94655,340,
"B4KL348AX2","1982-09-30 00:00:00",6222,138066,496,
"B4KL348AX2","1982-10-31 00:00:00",7651,164024,589,
"B4KL348AX2","1982-11-30 00:00:00",3255,65318,234,
"B4KL348AX2","1982-12-31 00:00:00",4211,90382,356,
"B4KL348AX2","1983-01-31 00:00:00",4045,79865,315,
"B4KL348AX2","1983-02-28 00:00:00",4213,82325,285,
"B4KL348AX2","1983-03-31 00:00:00",5340,117992,408,
"B4KL348AX2","1983-04-30 00:00:00",1999,47608,165,
"B4KL348AX2","1983-05-31 00:00:00",2586,53733,186,
"B4KL348AX2","1983-06-30 00:00:00",2541,56375,195,
"B4KL348AX2","1983-07-31 00:00:00",2392,57001,235,
"B4KL348AX2","1983-08-31 00:00:00",3413,70498,290,
"B4KL348AX2","1983-09-30 00:00:00",1874,45340,237,
"B4KL348AX2","1983-10-31 00:00:00",1960,44457,177,
"B4KL348AX2","1983-11-30 00:00:00",0,0,0,
"B4KL348AX2","1983-12-31 00:00:00",646,45156,180,
"B4KL348AX2","1984-01-31 00:00:00",2745,53648,214,
"B4KL348AX2","1984-02-29 00:00:00",1126,25149,100,
"B4KL348AX2","1984-03-31 00:00:00",248,5325,21,
"B4KL348AX2","1984-04-30 00:00:00",1161,25485,101,
"B4KL348AX2","1984-05-31 00:00:00",302,6807,27,
"B4KL348AX2","1984-06-30 00:00:00",509,39418,157,
"B4KL348AX2","1984-07-31 00:00:00",823,16469,66,
"B4KL348AX2","1984-08-31 00:00:00",1139,16745,67,
"B4KL348AX2","1984-09-30 00:00:00",662,14907,59,
"B4KL348AX2","1984-10-31 00:00:00",0,0,0,
"B4KL348AX2","1984-11-30 00:00:00",1373,27110,108,
"B4KL348AX2","1984-12-31 00:00:00",2313,49028,195,
"B4KL348AX2","1985-01-31 00:00:00",5467,153517,967,
"B4KL348AX2","1985-02-28 00:00:00",3611,104816,660,
"B4KL348AX2","1985-03-31 00:00:00",599,11794,74,
"B4KL348AX2","1985-04-30 00:00:00",5030,164419,1036,
"B4KL348AX2","1985-05-31 00:00:00",1619,53941,340,
"B4KL348AX2","1985-06-30 00:00:00",4511,130861,824,
"B4KL348AX2","1985-07-31 00:00:00",4651,126631,890,
"B4KL348AX2","1985-08-31 00:00:00",488,15200,107,
"B4KL348AX2","1985-09-30 00:00:00",2876,97449,685,
"B4KL348AX2","1985-10-31 00:00:00",4240,169961,1195,
"B4KL348AX2","1985-11-30 00:00:00",1015,39400,277,
"B4KL348AX2","1985-12-31 00:00:00",3885,125916,885,
"B4KL348AX2","1986-01-31 00:00:00",3158,126933,185,
"B4KL348AX2","1986-02-28 00:00:00",2631,80540,118,
"B4KL348AX2","1986-03-31 00:00:00",3205,111217,162,
"B4KL348AX2","1986-04-30 00:00:00",3433,132260,193,
"B4KL348AX2","1986-05-31 00:00:00",999,40096,59,
"B4KL348AX2","1986-06-30 00:00:00",3697,136504,31324,
"B4KL348AX2","1986-07-31 00:00:00",2932,86252,19792,
"B4KL348AX2","1986-08-31 00:00:00",379,11864,2722,
"B4KL348AX2","1986-09-30 00:00:00",34,1647,378,
"B4KL348AX2","1986-10-31 00:00:00",269,7039,1615,
"B4KL348AX2","1986-11-30 00:00:00",2850,93150,21375,
"B4KL348AX2","1986-12-31 00:00:00",3407,124596,28591,
"B4KL348AX2","1987-01-31 00:00:00",1824,65585,146,
"B4KL348AX2","1987-02-28 00:00:00",1775,42083,93,
"B4KL348AX2","1987-03-31 00:00:00",3003,102712,228,
"B4KL348AX2","1987-04-30 00:00:00",2323,72288,160,
"B4KL348AX2","1987-05-31 00:00:00",2668,82229,183,
"B4KL348AX2","1987-06-30 00:00:00",2397,88868,388,
"B4KL348AX2","1987-07-31 00:00:00",2307,84804,371,
"B4KL348AX2","1987-08-31 00:00:00",1675,53155,232,
"B4KL348AX2","1987-09-30 00:00:00",1831,49861,218,
"B4KL348AX2","1987-10-31 00:00:00",449,16327,71,
"B4KL348AX2","1987-11-30 00:00:00",1992,49986,330,
"B4KL348AX2","1987-12-31 00:00:00",2199,57361,379,
"B4KL348AX2","1988-01-31 00:00:00",1934,63262,418,
"B4KL348AX2","1988-02-29 00:00:00",1936,63685,420,
"B4KL348AX2","1988-03-31 00:00:00",1874,62647,413,
"B4KL348AX2","1988-04-30 00:00:00",1795,61341,405,
"B4KL348AX2","1988-05-31 00:00:00",1837,66231,437,
"B4KL348AX2","1988-06-30 00:00:00",1663,53327,352,
"B4KL348AX2","1988-07-31 00:00:00",2010,66974,515,
"B4KL348AX2","1988-08-31 00:00:00",1814,60395,464,
"B4KL348AX2","1988-09-30 00:00:00",1900,64255,494,
"B4KL348AX2","1988-10-31 00:00:00",1973,66804,514,
"B4KL348AX2","1988-11-30 00:00:00",1884,62412,480,
"B4KL348AX2","1988-12-31 00:00:00",1722,53635,412,
"B4KL348AX2","1989-01-31 00:00:00",1991,74079,431,
"B4KL348AX2","1989-02-28 00:00:00",1605,59065,344,
"B4KL348AX2","1989-03-31 00:00:00",1606,52373,305,
"B4KL348AX2","1989-04-30 00:00:00",1596,57374,334,
"B4KL348AX2","1989-05-31 00:00:00",1599,58596,341,
"B4KL348AX2","1989-06-30 00:00:00",1507,60214,350,
"B4KL348AX2","1989-07-31 00:00:00",1468,59629,385,
"B4KL348AX2","1989-08-31 00:00:00",1383,54262,351,
"B4KL348AX2","1989-09-30 00:00:00",1022,37965,245,
"B4KL348AX2","1989-10-31 00:00:00",1221,46986,304,
"B4KL348AX2","1989-11-30 00:00:00",1054,38634,250,
"B4KL348AX2","1989-12-31 00:00:00",752,29551,191,
"B4KL348AX2","1990-01-31 00:00:00",679,23750,815,
"B4KL348AX2","1990-02-28 00:00:00",674,23418,804,
"B4KL348AX2","1990-03-31 00:00:00",421,14895,511,
"B4KL348AX2","1990-04-30 00:00:00",0,0,0,
"B4KL348AX2","1990-05-31 00:00:00",0,0,0,
"B4KL348AX2","1990-06-30 00:00:00",0,0,0,
"B4KL348AX2","1990-07-31 00:00:00",186,8360,287,
"B4KL348AX2","1990-08-31 00:00:00",858,30230,1038,
"B4KL348AX2","1990-09-30 00:00:00",807,28652,984,
"B4KL348AX2","1990-10-31 00:00:00",923,30273,1039,
"B4KL348AX2","1990-11-30 00:00:00",847,28308,302,
"B4KL348AX2","1990-12-31 00:00:00",810,28236,301,
"B4KL348AX2","1991-01-31 00:00:00",612,30002,320,
"B4KL348AX2","1991-02-28 00:00:00",690,26145,279,
"B4KL348AX2","1991-03-31 00:00:00",748,27282,291,
"B4KL348AX2","1991-04-30 00:00:00",379,20988,224,
"B4KL348AX2","1991-05-31 00:00:00",851,24729,212,
"B4KL348AX2","1991-06-30 00:00:00",429,16533,142,
"B4KL348AX2","1991-07-31 00:00:00",492,19691,169,
"B4KL348AX2","1991-08-31 00:00:00",577,21310,183,
"B4KL348AX2","1991-09-30 00:00:00",330,13287,114,
"B4KL348AX2","1991-10-31 00:00:00",257,9714,83,
"B4KL348AX2","1991-11-30 00:00:00",250,9266,80,
"B4KL348AX2","1991-12-31 00:00:00",388,14848,265,
"B4KL348AX2","1992-01-31 00:00:00",407,14591,261,
"B4KL348AX2","1992-02-29 00:00:00",517,21822,390,
"B4KL348AX2","1992-03-31 00:00:00",564,22698,406,
"B4KL348AX2","1992-04-30 00:00:00",554,21183,379,
"B4KL348AX2","1992-05-31 00:00:00",590,21464,384,
"B4KL348AX2","1992-06-30 00:00:00",496,19388,312,
"B4KL348AX2","1992-07-31 00:00:00",131,9475,153,
"B4KL348AX2","1992-08-31 00:00:00",469,10642,171,
"B4KL348AX2","1992-09-30 00:00:00",349,13873,223,
"B4KL348AX2","1992-10-31 00:00:00",308,19006,306,
"B4KL348AX2","1992-11-30 00:00:00",745,18370,296,
"B4KL348AX2","1992-12-31 00:00:00",251,20025,313,
"B4KL348AX2","1993-01-31 00:00:00",507,22956,359,
"B4KL348AX2","1993-02-28 00:00:00",421,17738,277,
"B4KL348AX2","1993-03-31 00:00:00",526,19905,311,
"B4KL348AX2","1993-04-30 00:00:00",513,18525,290,
"B4KL348AX2","1993-05-31 00:00:00",506,18959,296,
"B4KL348AX2","1993-06-30 00:00:00",440,17449,403,
"B4KL348AX2","1993-07-31 00:00:00",451,17766,410,
"B4KL348AX2","1993-08-31 00:00:00",354,16310,376,
"B4KL348AX2","1993-09-30 00:00:00",372,14882,343,
"B4KL348AX2","1993-10-31 00:00:00",475,16760,387,
"B4KL348AX2","1993-11-30 00:00:00",429,16251,375,
"B4KL348AX2","1993-12-31 00:00:00",402,15956,371,
"B4KL348AX2","1994-01-31 00:00:00",259,14181,330,
"B4KL348AX2","1994-02-28 00:00:00",189,13425,312,
"B4KL348AX2","1994-03-31 00:00:00",335,15253,355,
"B4KL348AX2","1994-04-30 00:00:00",288,15386,358,
"B4KL348AX2","1994-05-31 00:00:00",335,15298,356,
"B4KL348AX2","1994-06-30 00:00:00",272,13732,133,
"B4KL348AX2","1994-07-31 00:00:00",248,14837,144,
"B4KL348AX2","1994-08-31 00:00:00",272,14013,136,
"B4KL348AX2","1994-09-30 00:00:00",269,13552,132,
"B4KL348AX2","1994-10-31 00:00:00",310,15134,147,
"B4KL348AX2","1994-11-30 00:00:00",291,14138,137,
"B4KL348AX2","1994-12-31 00:00:00",325,14268,139,
"B4KL348AX2","1995-01-31 00:00:00",324,14550,241,
"B4KL348AX2","1995-02-28 00:00:00",279,12180,201,
"B4KL348AX2","1995-03-31 00:00:00",296,13580,224,
"B4KL348AX2","1995-04-30 00:00:00",270,13236,219,
"B4KL348AX2","1995-05-31 00:00:00",257,13002,215,
"B4KL348AX2","1995-06-30 00:00:00",246,12699,281,
"B4KL348AX2","1995-07-31 00:00:00",250,12880,285,
"B4KL348AX2","1995-08-31 00:00:00",159,9651,213,
"B4KL348AX2","1995-09-30 00:00:00",261,11773,260,
"B4KL348AX2","1995-10-31 00:00:00",117,6946,154,
"B4KL348AX2","1995-11-30 00:00:00",117,4347,290,
"B4KL348AX2","1995-12-31 00:00:00",56,3426,228,
"B4KL348AX2","1996-01-31 00:00:00",55,2482,165,
"B4KL348AX2","1996-02-29 00:00:00",131,5873,392,
"B4KL348AX2","1996-03-31 00:00:00",382,16231,1082,
"B4KL348AX2","1996-04-30 00:00:00",300,3556,237,
"B4KL348AX2","1996-05-31 00:00:00",326,15450,1522,
"B4KL348AX2","1996-06-30 00:00:00",242,14084,1387,
"B4KL348AX2","1996-07-31 00:00:00",264,14052,1384,
"B4KL348AX2","1996-08-31 00:00:00",281,14119,1390,
"B4KL348AX2","1996-09-30 00:00:00",278,13650,1344,
"B4KL348AX2","1996-10-31 00:00:00",253,3115,307,
"B4KL348AX2","1996-11-30 00:00:00",278,12927,28,
"B4KL348AX2","1996-12-31 00:00:00",290,13650,29,
"B4KL348AX2","1997-01-31 00:00:00",228,11328,24,
"B4KL348AX2","1997-02-28 00:00:00",268,3088,7,
"B4KL348AX2","1997-03-31 00:00:00",297,12926,28,
"B4KL348AX2","1997-04-30 00:00:00",263,11869,25,
"B4KL348AX2","1997-05-31 00:00:00",182,9764,21,
"B4KL348AX2","1997-06-30 00:00:00",264,11862,208,
"B4KL348AX2","1997-07-31 00:00:00",228,11799,207,
"B4KL348AX2","1997-08-31 00:00:00",197,11741,206,
"B4KL348AX2","1997-09-30 00:00:00",230,11020,193,
"B4KL348AX2","1997-10-31 00:00:00",224,10679,187,
"B4KL348AX2","1997-11-30 00:00:00",179,8527,150,
"B4KL348AX2","1997-12-31 00:00:00",249,10429,214,
"B4KL348AX2","1998-01-31 00:00:00",205,8974,184,
"B4KL348AX2","1998-02-28 00:00:00",189,9797,201,
"B4KL348AX2","1998-03-31 00:00:00",247,10356,212,
"B4KL348AX2","1998-04-30 00:00:00",183,8929,183,
"B4KL348AX2","1998-05-31 00:00:00",157,8657,178,
"B4KL348AX2","1998-06-30 00:00:00",207,9786,336,
"B4KL348AX2","1998-07-31 00:00:00",147,8881,305,
"B4KL348AX2","1998-08-31 00:00:00",176,9391,322,
"B4KL348AX2","1998-09-30 00:00:00",174,9396,322,
"B4KL348AX2","1998-10-31 00:00:00",184,9463,324,
"B4KL348AX2","1998-11-30 00:00:00",149,7330,251,
"B4KL348AX2","1998-12-31 00:00:00",199,7676,168,
"B4KL348AX2","1999-01-31 00:00:00",197,7720,169,
"B4KL348AX2","1999-02-28 00:00:00",171,7367,161,
"B4KL348AX2","1999-03-31 00:00:00",185,9061,198,
"B4KL348AX2","1999-04-30 00:00:00",129,8332,182,
"B4KL348AX2","1999-05-31 00:00:00",148,8029,176,
"B4KL348AX2","1999-06-30 00:00:00",154,8396,218,
"B4KL348AX2","1999-07-31 00:00:00",109,7981,207,
"B4KL348AX2","1999-08-31 00:00:00",124,8314,216,
"B4KL348AX2","1999-09-30 00:00:00",127,7429,193,
"B4KL348AX2","1999-10-31 00:00:00",149,8373,217,
"B4KL348AX2","1999-11-30 00:00:00",153,7789,202,
"B4KL348AX2","1999-12-31 00:00:00",114,7419,133,
"B4KL348AX2","2000-01-31 00:00:00",143,7971,143,
"B4KL348AX2","2000-02-29 00:00:00",144,7131,128,
"B4KL348AX2","2000-03-31 00:00:00",174,8584,154,
"B4KL348AX2","2000-04-30 00:00:00",117,7197,129,
"B4KL348AX2","2000-05-31 00:00:00",168,8222,148,
"B4KL348AX2","2000-06-30 00:00:00",139,7973,224,
"B4KL348AX2","2000-07-31 00:00:00",116,15262,428,
"B4KL348AX2","2000-08-31 00:00:00",140,8012,225,
"B4KL348AX2","2000-09-30 00:00:00",115,7150,201,
"B4KL348AX2","2000-10-31 00:00:00",144,7839,220,
"B4KL348AX2","2000-11-30 00:00:00",150,6985,196,
"B4KL348AX2","2000-12-31 00:00:00",158,6680,155,
"B4KL348AX2","2001-01-31 00:00:00",129,6234,145,
"B4KL348AX2","2001-02-28 00:00:00",146,7136,166,
"B4KL348AX2","2001-03-31 00:00:00",132,6951,162,
